base_year_month,sex,age_range,time_range,residence_population_count
201812,여성,69세 이하,11-12시,1382549.16
201812,여성,69세 이하,13-14시,1293476.9
201812,여성,69세 이하,15-16시,1287378.48
201812,여성,69세 이하,17-18시,1396287.17
201812,여성,69세 이하,19-20시,1499313.93
201812,여성,69세 이하,21-22시,1588111.36
201812,여성,69세 이하,23-24시,1865772.59
201812,여성,69세 이하,3-4시,2105901.88
201812,여성,69세 이하,5-6시,2074893.53
201812,여성,69세 이하,7-8시,1883619.61
201812,여성,69세 이하,9-10시,1594618.95
201812,여성,70세 이상,1-2시,2011748.95
201812,여성,70세 이상,11-12시,1458989.94
201812,여성,70세 이상,13-14시,1378221.3
201812,여성,70세 이상,15-16시,1372699.62
201812,여성,70세 이상,17-18시,1439696.86
201812,여성,70세 이상,19-20시,1517429.25
201812,여성,70세 이상,21-22시,1559954.09
201812,여성,70세 이상,23-24시,1790351.73
201812,여성,70세 이상,3-4시,2007966.17
201812,여성,70세 이상,5-6시,1984328.47
201812,여성,70세 이상,7-8시,1855312.45
201812,여성,70세 이상,9-10시,1649118.48
201901,남성,10세 미만,1-2시,2147579.42
201901,남성,10세 미만,11-12시,1706268.83
201901,남성,10세 미만,13-14시,1591933.54
201901,남성,10세 미만,15-16시,1504294.81
201901,남성,10세 미만,17-18시,1487387.45
201901,남성,10세 미만,19-20시,1527225.12
201901,남성,10세 미만,21-22시,1602880.98
201901,남성,10세 미만,23-24시,1920826.08
201901,남성,10세 미만,3-4시,2150757.22
201901,남성,10세 미만,5-6시,2150455.21
201901,남성,10세 미만,7-8시,2094925.65
201901,남성,10세 미만,9-10시,1854504.03
201901,남성,19세 이하,1-2시,2516526.7
201901,남성,19세 이하,11-12시,2013678.29
201901,남성,19세 이하,13-14시,1885075.42
201901,남성,19세 이하,15-16시,1788958.72
201901,남성,19세 이하,17-18시,1772227.7
201901,남성,19세 이하,19-20시,1817315.98
201901,남성,19세 이하,21-22시,1901100.74
201901,남성,19세 이하,23-24시,2260436.31
201901,남성,19세 이하,3-4시,2520296.81
201901,남성,19세 이하,5-6시,2520385.41
201901,남성,19세 이하,7-8시,2456186.67
201901,남성,19세 이하,9-10시,2182357.34
201901,남성,29세 이하,1-2시,1926280.69
201901,남성,29세 이하,11-12시,1342614.92
201901,남성,29세 이하,13-14시,1248326.51
201901,남성,29세 이하,15-16시,1197410.11
201901,남성,29세 이하,17-18시,1230815.25
201901,남성,29세 이하,19-20시,1337585.14
201901,남성,29세 이하,21-22시,1427568.36
201901,남성,29세 이하,23-24시,1717229.78
201901,남성,29세 이하,3-4시,1963716.57
201901,남성,29세 이하,5-6시,1966187.48
201901,남성,29세 이하,7-8시,1824982.16
201901,남성,29세 이하,9-10시,1484929.09
201901,남성,39세 이하,1-2시,2465346.87
201901,남성,39세 이하,11-12시,1412972.46
201901,남성,39세 이하,13-14시,1311950.91
201901,남성,39세 이하,15-16시,1282173.71
201901,남성,39세 이하,17-18시,1386797.95
201901,남성,39세 이하,19-20시,1629220.82
201901,남성,39세 이하,21-22시,1796890.71
201901,남성,39세 이하,23-24시,2186271.6
201901,남성,39세 이하,3-4시,2483738.8
201901,남성,39세 이하,5-6시,2458138.35
201901,남성,39세 이하,7-8시,2198825.7
201901,남성,39세 이하,9-10시,1625675.25
201901,남성,49세 이하,1-2시,3719480.55
201901,남성,49세 이하,11-12시,2046435.73
201901,남성,49세 이하,13-14시,1917402.54
201901,남성,49세 이하,15-16시,1896361.22
201901,남성,49세 이하,17-18시,2100761.71
201901,남성,49세 이하,19-20시,2470794.32
201901,남성,49세 이하,21-22시,2712162.02
201901,남성,49세 이하,23-24시,3291343.4
201901,남성,49세 이하,3-4시,3747932.18
201901,남성,49세 이하,5-6시,3698614.74
201901,남성,49세 이하,7-8시,3233356.67
201901,남성,49세 이하,9-10시,2375311.46
201901,남성,59세 이하,1-2시,3827291.84
201901,남성,59세 이하,11-12시,2113704.97
201901,남성,59세 이하,13-14시,1995775.59
201901,남성,59세 이하,15-16시,1980031.45
201901,남성,59세 이하,17-18시,2204808.24
201901,남성,59세 이하,19-20시,2553464.93
201901,남성,59세 이하,21-22시,2793596.87
201901,남성,59세 이하,23-24시,3383165.19
201901,남성,59세 이하,3-4시,3849814.44
201901,남성,59세 이하,5-6시,3792690.37
201901,남성,59세 이하,7-8시,3263839.81
201901,남성,59세 이하,9-10시,2452688.9
201901,남성,69세 이하,1-2시,2290300.32
201901,남성,69세 이하,11-12시,1388430.09
201901,남성,69세 이하,13-14시,1330923.88
201901,남성,69세 이하,15-16시,1323634.59
201901,남성,69세 이하,17-18시,1447143.83
201901,남성,69세 이하,19-20시,1597749.07
201901,남성,69세 이하,21-22시,1718629.08
201901,남성,69세 이하,23-24시,2036068.26
201901,남성,69세 이하,3-4시,2292986.34
201901,남성,69세 이하,5-6시,2245506.91
201901,남성,69세 이하,7-8시,2001431.5
201901,남성,69세 이하,9-10시,1610386.64
201901,남성,70세 이상,1-2시,1492275.35
201901,남성,70세 이상,11-12시,1019644.31
201901,남성,70세 이상,13-14시,976135.24
201901,남성,70세 이상,15-16시,971911.64
201901,남성,70세 이상,17-18시,1036193.17
201901,남성,70세 이상,19-20시,1100873.45
201901,남성,70세 이상,21-22시,1143958.43
201901,남성,70세 이상,23-24시,1328541.41
201901,남성,70세 이상,3-4시,1487440.56
201901,남성,70세 이상,5-6시,1466019.73
201901,남성,70세 이상,7-8시,1375434.43
201901,남성,70세 이상,9-10시,1177817.79
201901,여성,10세 미만,1-2시,2161916.83
201901,여성,10세 미만,11-12시,1742298.88
201901,여성,10세 미만,13-14시,1604141.36
201901,여성,10세 미만,15-16시,1501805.84
201901,여성,10세 미만,17-18시,1473009.95
201901,여성,10세 미만,19-20시,1503839.43
201901,여성,10세 미만,21-22시,1584728.25
201901,여성,10세 미만,23-24시,1924467.44
201901,여성,10세 미만,3-4시,2158052.64
201901,여성,10세 미만,5-6시,2150651.03
201901,여성,10세 미만,7-8시,2105604.13
201901,여성,10세 미만,9-10시,1892696.97
201901,여성,19세 이하,1-2시,2376287.92
201901,여성,19세 이하,11-12시,1925734.31
201901,여성,19세 이하,13-14시,1779901.42
201901,여성,19세 이하,15-16시,1673709.17
201901,여성,19세 이하,17-18시,1645909.16
201901,여성,19세 이하,19-20시,1679957.99
201901,여성,19세 이하,21-22시,1764942.04
201901,여성,19세 이하,23-24시,2125641.18
201901,여성,19세 이하,3-4시,2372250.76
201901,여성,19세 이하,5-6시,2364887.73
201901,여성,19세 이하,7-8시,2316329.97
201901,여성,19세 이하,9-10시,2087283.92
201901,여성,29세 이하,1-2시,1904418.98
201901,여성,29세 이하,11-12시,1281692.38
201901,여성,29세 이하,13-14시,1154849.42
201901,여성,29세 이하,15-16시,1090385.14
201901,여성,29세 이하,17-18시,1114737.41
201901,여성,29세 이하,19-20시,1233684.87
201901,여성,29세 이하,21-22시,1365176.41
201901,여성,29세 이하,23-24시,1695647.31
201901,여성,29세 이하,3-4시,1919284.13
201901,여성,29세 이하,5-6시,1907620.86
201901,여성,29세 이하,7-8시,1799430.6
201901,여성,29세 이하,9-10시,1450800.26
201901,여성,39세 이하,1-2시,2577374.15
201901,여성,39세 이하,11-12시,1640131.13
201901,여성,39세 이하,13-14시,1496606.79
201901,여성,39세 이하,15-16시,1456321.6
201901,여성,39세 이하,17-18시,1574318.62
201901,여성,39세 이하,19-20시,1782368.2
201901,여성,39세 이하,21-22시,1926147.86
201901,여성,39세 이하,23-24시,2302763.31
201901,여성,39세 이하,3-4시,2579745.55
201901,여성,39세 이하,5-6시,2560434.66
201901,여성,39세 이하,7-8시,2440630.13
201901,여성,39세 이하,9-10시,1931355.58
201901,여성,49세 이하,1-2시,3792948.74
201901,여성,49세 이하,11-12시,2325677.52
201901,여성,49세 이하,13-14시,2133438.91
201901,여성,49세 이하,15-16시,2080842.76
201901,여성,49세 이하,17-18시,2261176.87
201901,여성,49세 이하,19-20시,2565889.09
201901,여성,49세 이하,21-22시,2779879.86
201901,여성,49세 이하,23-24시,3369577.63
201901,여성,49세 이하,3-4시,3800810.25
201901,여성,49세 이하,5-6시,3769556.5
201901,여성,49세 이하,7-8시,3549920.02
201901,여성,49세 이하,9-10시,2755938.47
201901,여성,59세 이하,1-2시,3517307.53
201901,여성,59세 이하,11-12시,2136552.34
201901,여성,59세 이하,13-14시,1971927.58
201901,여성,59세 이하,15-16시,1934073.79
201901,여성,59세 이하,17-18시,2126353.01
201901,여성,59세 이하,19-20시,2363925.84
201901,여성,59세 이하,21-22시,2573453.99
201901,여성,59세 이하,23-24시,3116135.02
201901,여성,59세 이하,3-4시,3522656.86
201901,여성,59세 이하,5-6시,3477901.7
201901,여성,59세 이하,7-8시,3189402.43
201901,여성,59세 이하,9-10시,2516886.98
201901,여성,69세 이하,1-2시,2201626.74
201901,여성,69세 이하,11-12시,1452135.27
201901,여성,69세 이하,13-14시,1359784.91
201901,여성,69세 이하,15-16시,1352923.1
201901,여성,69세 이하,17-18시,1475682.09
201901,여성,69세 이하,19-20시,1583743.47
201901,여성,69세 이하,21-22시,1670049.71
201901,여성,69세 이하,23-24시,1962361.69
201901,여성,69세 이하,3-4시,2202478.62
201901,여성,69세 이하,5-6시,2168167.05
201901,여성,69세 이하,7-8시,1983507.48
201901,여성,69세 이하,9-10시,1678668.66
201901,여성,70세 이상,1-2시,2030454.63
201901,여성,70세 이상,11-12시,1474312.62
201901,여성,70세 이상,13-14시,1392014.82
201901,여성,70세 이상,15-16시,1378126.1
201901,여성,70세 이상,17-18시,1457260.97
201901,여성,70세 이상,19-20시,1537790.59
201901,여성,70세 이상,21-22시,1577209.88
201901,여성,70세 이상,23-24시,1815786.77
201901,여성,70세 이상,3-4시,2027119.7
201901,여성,70세 이상,5-6시,2004329.85
201901,여성,70세 이상,7-8시,1889604.68
201901,여성,70세 이상,9-10시,1671367.68
201902,남성,10세 미만,1-2시,1949051.23
201902,남성,10세 미만,11-12시,1634370.66
201902,남성,10세 미만,13-14시,1496179.05
201902,남성,10세 미만,15-16시,1391393.94
201902,남성,10세 미만,17-18시,1353848.65
201902,남성,10세 미만,19-20시,1377381.44
201902,남성,10세 미만,21-22시,1445169.48
201902,남성,10세 미만,23-24시,1732211.2
201902,남성,10세 미만,3-4시,1950623.7
201902,남성,10세 미만,5-6시,1950562.66
201902,남성,10세 미만,7-8시,1921097.59
201902,남성,10세 미만,9-10시,1788690.3
201902,남성,19세 이하,1-2시,2282116.0
201902,남성,19세 이하,11-12시,1923332.22
201902,남성,19세 이하,13-14시,1767304.41
201902,남성,19세 이하,15-16시,1650973.51
201902,남성,19세 이하,17-18시,1609901.67
201902,남성,19세 이하,19-20시,1635129.56
201902,남성,19세 이하,21-22시,1710888.97
201902,남성,19세 이하,23-24시,2035784.46
201902,남성,19세 이하,3-4시,2284340.85
201902,남성,19세 이하,5-6시,2284610.95
201902,남성,19세 이하,7-8시,2250289.22
201902,남성,19세 이하,9-10시,2098858.16
201902,남성,29세 이하,1-2시,1720418.24
201902,남성,29세 이하,11-12시,1232443.3
201902,남성,29세 이하,13-14시,1139367.78
201902,남성,29세 이하,15-16시,1091724.97
201902,남성,29세 이하,17-18시,1114932.74
201902,남성,29세 이하,19-20시,1190780.81
201902,남성,29세 이하,21-22시,1265442.33
201902,남성,29세 이하,23-24시,1515801.36
201902,남성,29세 이하,3-4시,1756483.3
201902,남성,29세 이하,5-6시,1764072.05
201902,남성,29세 이하,7-8시,1655697.25
201902,남성,29세 이하,9-10시,1368564.45
201902,남성,39세 이하,1-2시,2176576.75
201902,남성,39세 이하,11-12시,1287523.89
201902,남성,39세 이하,13-14시,1193302.78
201902,남성,39세 이하,15-16시,1167890.38
201902,남성,39세 이하,17-18시,1252887.22
201902,남성,39세 이하,19-20시,1441286.01
201902,남성,39세 이하,21-22시,1583307.51
201902,남성,39세 이하,23-24시,1920658.02
201902,남성,39세 이하,3-4시,2192963.18
201902,남성,39세 이하,5-6시,2173996.96
201902,남성,39세 이하,7-8시,1965003.3
201902,남성,39세 이하,9-10시,1486895.99
201902,남성,49세 이하,1-2시,3275845.07
201902,남성,49세 이하,11-12시,1865491.75
201902,남성,49세 이하,13-14시,1740635.27
201902,남성,49세 이하,15-16시,1724627.02
201902,남성,49세 이하,17-18시,1887172.23
201902,남성,49세 이하,19-20시,2173702.87
201902,남성,49세 이하,21-22시,2380309.82
201902,남성,49세 이하,23-24시,2882906.26
201902,남성,49세 이하,3-4시,3298420.16
201902,남성,49세 이하,5-6시,3261781.92
201902,남성,49세 이하,7-8시,2886951.95
201902,남성,49세 이하,9-10시,2169024.85
201902,남성,59세 이하,1-2시,3414195.63
201902,남성,59세 이하,11-12시,1951121.56
201902,남성,59세 이하,13-14시,1836981.2
201902,남성,59세 이하,15-16시,1826377.95
201902,남성,59세 이하,17-18시,1996278.08
201902,남성,59세 이하,19-20시,2265076.48
201902,남성,59세 이하,21-22시,2482135.68
201902,남성,59세 이하,23-24시,3004795.27
201902,남성,59세 이하,3-4시,3433218.31
201902,남성,59세 이하,5-6시,3387950.4
201902,남성,59세 이하,7-8시,2970157.48
201902,남성,59세 이하,9-10시,2271682.88
201902,남성,69세 이하,1-2시,2039839.63
201902,남성,69세 이하,11-12시,1252630.72
201902,남성,69세 이하,13-14시,1198937.41
201902,남성,69세 이하,15-16시,1192672.86
201902,남성,69세 이하,17-18시,1295246.02
201902,남성,69세 이하,19-20시,1418398.06
201902,남성,69세 이하,21-22시,1531877.4
201902,남성,69세 이하,23-24시,1811459.41
201902,남성,69세 이하,3-4시,2039815.69
201902,남성,69세 이하,5-6시,1999764.19
201902,남성,69세 이하,7-8시,1803284.27
201902,남성,69세 이하,9-10시,1452238.58
201902,남성,70세 이상,1-2시,1335075.95
201902,남성,70세 이상,11-12시,920658.2
201902,남성,70세 이상,13-14시,883693.09
201902,남성,70세 이상,15-16시,878851.3
201902,남성,70세 이상,17-18시,929250.67
201902,남성,70세 이상,19-20시,980300.22
201902,남성,70세 이상,21-22시,1021971.48
201902,남성,70세 이상,23-24시,1188918.74
201902,남성,70세 이상,3-4시,1328544.5
201902,남성,70세 이상,5-6시,1309222.24
201902,남성,70세 이상,7-8시,1233985.47
201902,남성,70세 이상,9-10시,1056797.05
201902,여성,10세 미만,1-2시,1938859.55
201902,여성,10세 미만,11-12시,1631148.27
201902,여성,10세 미만,13-14시,1474683.53
201902,여성,10세 미만,15-16시,1354869.37
201902,여성,10세 미만,17-18시,1314096.27
201902,여성,10세 미만,19-20시,1337511.03
201902,여성,10세 미만,21-22시,1410644.62
201902,여성,10세 미만,23-24시,1713329.38
201902,여성,10세 미만,3-4시,1931590.74
201902,여성,10세 미만,5-6시,1926457.96
201902,여성,10세 미만,7-8시,1900745.35
201902,여성,10세 미만,9-10시,1784476.07
201902,여성,19세 이하,1-2시,2130985.32
201902,여성,19세 이하,11-12시,1800845.08
201902,여성,19세 이하,13-14시,1634508.34
201902,여성,19세 이하,15-16시,1507749.8
201902,여성,19세 이하,17-18시,1466091.98
201902,여성,19세 이하,19-20시,1492051.95
201902,여성,19세 이하,21-22시,1569575.28
201902,여성,19세 이하,23-24시,1891730.93
201902,여성,19세 이하,3-4시,2123509.13
201902,여성,19세 이하,5-6시,2118200.69
201902,여성,19세 이하,7-8시,2090589.83
201902,여성,19세 이하,9-10시,1965127.71
201902,여성,29세 이하,1-2시,1744465.42
201902,여성,29세 이하,11-12시,1201757.42
201902,여성,29세 이하,13-14시,1073715.93
201902,여성,29세 이하,15-16시,1007948.36
201902,여성,29세 이하,17-18시,1023408.63
201902,여성,29세 이하,19-20시,1117076.64
201902,여성,29세 이하,21-22시,1232281.95
201902,여성,29세 이하,23-24시,1533166.05
201902,여성,29세 이하,3-4시,1757335.92
201902,여성,29세 이하,5-6시,1748270.52
201902,여성,29세 이하,7-8시,1660463.87
201902,여성,29세 이하,9-10시,1367986.04
201902,여성,39세 이하,1-2시,2264724.08
201902,여성,39세 이하,11-12시,1465055.69
201902,여성,39세 이하,13-14시,1323137.47
201902,여성,39세 이하,15-16시,1280744.6
201902,여성,39세 이하,17-18시,1380400.06
201902,여성,39세 이하,19-20시,1549716.75
201902,여성,39세 이하,21-22시,1682376.71
201902,여성,39세 이하,23-24시,2014104.63
201902,여성,39세 이하,3-4시,2263057.74
201902,여성,39세 이하,5-6시,2247955.74
201902,여성,39세 이하,7-8시,2150636.26
201902,여성,39세 이하,9-10시,1731456.18
201902,여성,49세 이하,1-2시,3377464.72
201902,여성,49세 이하,11-12시,2107635.15
201902,여성,49세 이하,13-14시,1918868.35
201902,여성,49세 이하,15-16시,1865017.4
201902,여성,49세 이하,17-18시,2005478.65
201902,여성,49세 이하,19-20시,2253339.12
201902,여성,49세 이하,21-22시,2450245.21
201902,여성,49세 이하,23-24시,2979848.94
201902,여성,49세 이하,3-4시,3379139.61
201902,여성,49세 이하,5-6시,3352602.35
201902,여성,49세 이하,7-8시,3172718.28
201902,여성,49세 이하,9-10시,2508338.72
201902,여성,59세 이하,1-2시,3160513.81
201902,여성,59세 이하,11-12시,1960350.14
201902,여성,59세 이하,13-14시,1808113.69
201902,여성,59세 이하,15-16시,1773903.08
201902,여성,59세 이하,17-18시,1927904.13
201902,여성,59세 이하,19-20시,2120791.65
201902,여성,59세 이하,21-22시,2309509.23
201902,여성,59세 이하,23-24시,2793641.8
201902,여성,59세 이하,3-4시,3159573.95
201902,여성,59세 이하,5-6시,3123121.51
201902,여성,59세 이하,7-8시,2896166.74
201902,여성,59세 이하,9-10시,2314406.77
201902,여성,69세 이하,1-2시,1984956.56
201902,여성,69세 이하,11-12시,1337734.8
201902,여성,69세 이하,13-14시,1255327.4
201902,여성,69세 이하,15-16시,1243061.54
201902,여성,69세 이하,17-18시,1337729.85
201902,여성,69세 이하,19-20시,1425028.57
201902,여성,69세 이하,21-22시,1504251.8
201902,여성,69세 이하,23-24시,1766310.82
201902,여성,69세 이하,3-4시,1981081.12
201902,여성,69세 이하,5-6시,1953445.1
201902,여성,69세 이하,7-8시,1815998.06
201902,여성,69세 이하,9-10시,1543473.78
201902,여성,70세 이상,1-2시,1812865.2
201902,여성,70세 이상,11-12시,1334030.58
201902,여성,70세 이상,13-14시,1269528.08
201902,여성,70세 이상,15-16시,1257379.15
201902,여성,70세 이상,17-18시,1322117.61
201902,여성,70세 이상,19-20시,1384795.83
201902,여성,70세 이상,21-22시,1421712.38
201902,여성,70세 이상,23-24시,1627362.96
201902,여성,70세 이상,3-4시,1808084.58
201902,여성,70세 이상,5-6시,1787440.9
201902,여성,70세 이상,7-8시,1704815.62
201902,여성,70세 이상,9-10시,1507200.88
201903,남성,10세 미만,1-2시,2093219.47
201903,남성,10세 미만,11-12시,1384161.86
201903,남성,10세 미만,13-14시,1301458.83
201903,남성,10세 미만,15-16시,1240998.21
201903,남성,10세 미만,17-18시,1261257.84
201903,남성,10세 미만,19-20시,1355576.53
201903,남성,10세 미만,21-22시,1461804.49
201903,남성,10세 미만,23-24시,1833058.48
201903,남성,10세 미만,3-4시,2095894.41
201903,남성,10세 미만,5-6시,2095667.9
201903,남성,10세 미만,7-8시,1903175.45
201903,남성,10세 미만,9-10시,1496272.44
201903,남성,19세 이하,1-2시,2449426.93
201903,남성,19세 이하,11-12시,1638749.02
201903,남성,19세 이하,13-14시,1544287.3
201903,남성,19세 이하,15-16시,1476631.08
201903,남성,19세 이하,17-18시,1504676.12
201903,남성,19세 이하,19-20시,1614751.02
201903,남성,19세 이하,21-22시,1734342.71
201903,남성,19세 이하,23-24시,2154467.98
201903,남성,19세 이하,3-4시,2452762.99
201903,남성,19세 이하,5-6시,2452954.67
201903,남성,19세 이하,7-8시,2232966.46
201903,남성,19세 이하,9-10시,1767533.36
201903,남성,29세 이하,1-2시,1852935.44
201903,남성,29세 이하,11-12시,1227036.48
201903,남성,29세 이하,13-14시,1131774.56
201903,남성,29세 이하,15-16시,1090504.36
201903,남성,29세 이하,17-18시,1140963.6
201903,남성,29세 이하,19-20시,1252833.91
201903,남성,29세 이하,21-22시,1349296.82
201903,남성,29세 이하,23-24시,1638206.78
201903,남성,29세 이하,3-4시,1886276.32
201903,남성,29세 이하,5-6시,1886675.13
201903,남성,29세 이하,7-8시,1747187.63
201903,남성,29세 이하,9-10시,1382454.89
201903,남성,39세 이하,1-2시,2453088.89
201903,남성,39세 이하,11-12시,1389928.05
201903,남성,39세 이하,13-14시,1293080.73
201903,남성,39세 이하,15-16시,1274400.24
201903,남성,39세 이하,17-18시,1380388.28
201903,남성,39세 이하,19-20시,1617366.11
201903,남성,39세 이하,21-22시,1785845.95
201903,남성,39세 이하,23-24시,2173682.67
201903,남성,39세 이하,3-4시,2473552.08
201903,남성,39세 이하,5-6시,2446941.32
201903,남성,39세 이하,7-8시,2171794.69
201903,남성,39세 이하,9-10시,1600028.55
201903,남성,49세 이하,1-2시,3692825.93
201903,남성,49세 이하,11-12시,1989104.83
201903,남성,49세 이하,13-14시,1871383.52
201903,남성,49세 이하,15-16시,1873930.14
201903,남성,49세 이하,17-18시,2071572.59
201903,남성,49세 이하,19-20시,2439562.2
201903,남성,49세 이하,21-22시,2688452.25
201903,남성,49세 이하,23-24시,3263465.8
201903,남성,49세 이하,3-4시,3721618.77
201903,남성,49세 이하,5-6시,3670506.13
201903,남성,49세 이하,7-8시,3159239.19
201903,남성,49세 이하,9-10시,2300594.49
201903,남성,59세 이하,1-2시,3828336.17
201903,남성,59세 이하,11-12시,2054530.67
201903,남성,59세 이하,13-14시,1941590.52
201903,남성,59세 이하,15-16시,1950191.29
201903,남성,59세 이하,17-18시,2171395.25
201903,남성,59세 이하,19-20시,2521015.24
201903,남성,59세 이하,21-22시,2782620.12
201903,남성,59세 이하,23-24시,3379039.09
201903,남성,59세 이하,3-4시,3852654.59
201903,남성,59세 이하,5-6시,3788157.73
201903,남성,59세 이하,7-8시,3201347.58
201903,남성,59세 이하,9-10시,2377140.39
201903,남성,69세 이하,1-2시,2280131.3
201903,남성,69세 이하,11-12시,1322438.11
201903,남성,69세 이하,13-14시,1274663.86
201903,남성,69세 이하,15-16시,1279060.45
201903,남성,69세 이하,17-18시,1401361.39
201903,남성,69세 이하,19-20시,1567899.71
201903,남성,69세 이하,21-22시,1704793.22
201903,남성,69세 이하,23-24시,2024060.07
201903,남성,69세 이하,3-4시,2282213.18
201903,남성,69세 이하,5-6시,2231247.79
201903,남성,69세 이하,7-8시,1949376.58
201903,남성,69세 이하,9-10시,1526497.45
201903,남성,70세 이상,1-2시,1488660.81
201903,남성,70세 이상,11-12시,981584.89
201903,남성,70세 이상,13-14시,945907.16
201903,남성,70세 이상,15-16시,951300.87
201903,남성,70세 이상,17-18시,1017870.98
201903,남성,70세 이상,19-20시,1084682.42
201903,남성,70세 이상,21-22시,1135049.15
201903,남성,70세 이상,23-24시,1324381.69
201903,남성,70세 이상,3-4시,1484412.91
201903,남성,70세 이상,5-6시,1459672.53
201903,남성,70세 이상,7-8시,1345992.35
201903,남성,70세 이상,9-10시,1126288.53
201903,여성,10세 미만,1-2시,2098650.85
201903,여성,10세 미만,11-12시,1355805.76
201903,여성,10세 미만,13-14시,1260136.94
201903,여성,10세 미만,15-16시,1187100.53
201903,여성,10세 미만,17-18시,1212027.8
201903,여성,10세 미만,19-20시,1316534.05
201903,여성,10세 미만,21-22시,1435530.24
201903,여성,10세 미만,23-24시,1821791.96
201903,여성,10세 미만,3-4시,2096460.61
201903,여성,10세 미만,5-6시,2092879.25
201903,여성,10세 미만,7-8시,1912340.63
201903,여성,10세 미만,9-10시,1476376.12
201903,여성,19세 이하,1-2시,2300794.11
201903,여성,19세 이하,11-12시,1497364.24
201903,여성,19세 이하,13-14시,1395133.76
201903,여성,19세 이하,15-16시,1317029.34
201903,여성,19세 이하,17-18시,1350025.01
201903,여성,19세 이하,19-20시,1467993.21
201903,여성,19세 이하,21-22시,1596341.57
201903,여성,19세 이하,23-24시,2007356.64
201903,여성,19세 이하,3-4시,2298856.47
201903,여성,19세 이하,5-6시,2295479.37
201903,여성,19세 이하,7-8시,2101084.42
201903,여성,19세 이하,9-10시,1626931.27
201903,여성,29세 이하,1-2시,1867501.29
201903,여성,29세 이하,11-12시,1190457.63
201903,여성,29세 이하,13-14시,1063267.07
201903,여성,29세 이하,15-16시,1005178.51
201903,여성,29세 이하,17-18시,1041971.52
201903,여성,29세 이하,19-20시,1170472.05
201903,여성,29세 이하,21-22시,1313028.24
201903,여성,29세 이하,23-24시,1651675.41
201903,여성,29세 이하,3-4시,1882046.59
201903,여성,29세 이하,5-6시,1870636.11
201903,여성,29세 이하,7-8시,1749876.04
201903,여성,29세 이하,9-10시,1377460.53
201903,여성,39세 이하,1-2시,2567399.23
201903,여성,39세 이하,11-12시,1586622.77
201903,여성,39세 이하,13-14시,1446262.17
201903,여성,39세 이하,15-16시,1422507.58
201903,여성,39세 이하,17-18시,1548535.18
201903,여성,39세 이하,19-20시,1762385.17
201903,여성,39세 이하,21-22시,1918914.64
201903,여성,39세 이하,23-24시,2295923.88
201903,여성,39세 이하,3-4시,2569663.16
201903,여성,39세 이하,5-6시,2553563.41
201903,여성,39세 이하,7-8시,2423890.66
201903,여성,39세 이하,9-10시,1878728.08
201903,여성,49세 이하,1-2시,3822679.14
201903,여성,49세 이하,11-12시,2263920.19
201903,여성,49세 이하,13-14시,2075588.21
201903,여성,49세 이하,15-16시,2046558.0
201903,여성,49세 이하,17-18시,2227513.61
201903,여성,49세 이하,19-20시,2541797.33
201903,여성,49세 이하,21-22시,2778005.72
201903,여성,49세 이하,23-24시,3384890.03
201903,여성,49세 이하,3-4시,3831050.95
201903,여성,49세 이하,5-6시,3800376.92
201903,여성,49세 이하,7-8시,3526799.57
201903,여성,49세 이하,9-10시,2688262.88
201903,여성,59세 이하,1-2시,3523271.5
201903,여성,59세 이하,11-12시,2072100.37
201903,여성,59세 이하,13-14시,1910506.28
201903,여성,59세 이하,15-16시,1893126.09
201903,여성,59세 이하,17-18시,2085468.5
201903,여성,59세 이하,19-20시,2333598.77
201903,여성,59세 이하,21-22시,2565390.55
201903,여성,59세 이하,23-24시,3119822.48
201903,여성,59세 이하,3-4시,3527988.34
201903,여성,59세 이하,5-6시,3480698.79
201903,여성,59세 이하,7-8시,3148949.27
201903,여성,59세 이하,9-10시,2445161.48
201903,여성,69세 이하,1-2시,2189447.38
201903,여성,69세 이하,11-12시,1410979.27
201903,여성,69세 이하,13-14시,1324891.73
201903,여성,69세 이하,15-16시,1327245.45
201903,여성,69세 이하,17-18시,1444580.12
201903,여성,69세 이하,19-20시,1551440.12
201903,여성,69세 이하,21-22시,1646884.49
201903,여성,69세 이하,23-24시,1945823.44
201903,여성,69세 이하,3-4시,2190359.31
201903,여성,69세 이하,5-6시,2153033.87
201903,여성,69세 이하,7-8시,1971397.77
201903,여성,69세 이하,9-10시,1642820.29
201903,여성,70세 이상,1-2시,2041211.24
201903,여성,70세 이상,11-12시,1464097.49
201903,여성,70세 이상,13-14시,1388094.05
201903,여성,70세 이상,15-16시,1378643.42
201903,여성,70세 이상,17-18시,1455767.24
201903,여성,70세 이상,19-20시,1533579.48
201903,여성,70세 이상,21-22시,1580875.91
201903,여성,70세 이상,23-24시,1821757.64
201903,여성,70세 이상,3-4시,2038848.13
201903,여성,70세 이상,5-6시,2015076.12
201903,여성,70세 이상,7-8시,1903511.99
201903,여성,70세 이상,9-10시,1660672.55
201904,남성,10세 미만,1-2시,2084759.5
201904,남성,10세 미만,11-12시,1349607.04
201904,남성,10세 미만,13-14시,1285788.08
201904,남성,10세 미만,15-16시,1236486.94
201904,남성,10세 미만,17-18시,1250243.75
201904,남성,10세 미만,19-20시,1335290.12
201904,남성,10세 미만,21-22시,1441611.32
201904,남성,10세 미만,23-24시,1818204.15
201904,남성,10세 미만,3-4시,2088393.07
